z_dy;tu;z_kkr_label;cnt
2020;M06;11-BE;5
2020;M06;12-BB;13
2020;M06;13-MV;7
2020;M06;14-SN;12
2020;M06;15-ST;9
2020;M06;16-TH;3
2020;M07;11-BE;1
2020;M07;15-ST;1
2020;M10;04-HB;1
2020;M10;05-NW;1
2020;M10;12-BB;4
2020;M10;13-MV;1
2020;M10;14-SN;1
2020;M10;15-ST;3
2020;M10;16-TH;1
2020;M13;01-SH;1
2020;M13;02-HH;1
2020;M13;14-SN;1
2020;M15;05-NW;2
2020;M15;11-BE;2
2020;M15;12-BB;2
2020;M15;13-MV;1
2020;M15;14-SN;1
2020;M15;15-ST;2
2020;M16;02-HH;2
2020;M16;03-NI;1
2020;M16;12-BB;1
2020;M16;14-SN;3
2020;M16;15-ST;1
2020;M16;16-TH;2
2020;M17;07-RP;1
2020;M17;09-BY;2
2020;M17;12-BB;2
2020;M17;14-SN;3
2020;M17;15-ST;1
2020;M18;11-BE;1
2020;M18;12-BB;1
2020;M18;14-SN;1
2020;M19;08-BW;1
2020;M19;14-SN;1
2020;M19;15-ST;1
2020;M25;05-NW;2
2020;M25;07-RP;1
2020;M25;08-BW;1
2020;M25;12-BB;1
2020;M25;13-MV;1
2020;M30;04-HB;1
2020;M30;05-NW;2
2020;M30;14-SN;1
2020;M31;05-NW;1
2020;M31;08-BW;1
2020;M31;09-BY;4
2020;M31;10-SL;1
2020;M31;11-BE;6
2020;M31;12-BB;1
2020;M31;14-SN;1
2020;M31;15-ST;1
2020;M31;16-TH;1
2020;M32;05-NW;1
2020;M32;07-RP;1
2020;M32;08-BW;1
2020;M32;13-MV;1
2020;M32;14-SN;1
2020;M32;15-ST;1
2020;M33;13-MV;1
2020;M34;02-HH;1
2020;M34;05-NW;3
2020;M34;08-BW;2
2020;M34;11-BE;2
2020;M34;12-BB;5
2020;M34;14-SN;4
2020;M34;15-ST;2
2020;M34;16-TH;2
2020;M35;05-NW;1
2020;M35;11-BE;2
2020;M35;12-BB;1
2020;M35;13-MV;1
2020;M35;14-SN;5
2020;M35;16-TH;1
2020;M36;11-BE;1
2020;M40;08-BW;1
2020;M40;16-TH;1
2020;M41;05-NW;1
2020;M41;08-BW;3
2020;M41;12-BB;1
2020;M41;14-SN;5
2020;M41;15-ST;1
2020;M42;15-ST;2
2020;M43;13-MV;1
2020;M45;05-NW;1
2020;M45;12-BB;1
2020;M45;13-MV;1
2020;M45;14-SN;3
2020;M45;15-ST;4
2020;M45;16-TH;1
2020;M46;05-NW;14
2020;M46;08-BW;11
2020;M46;09-BY;7
2020;M46;10-SL;2
2020;M46;11-BE;4
2020;M46;12-BB;5
2020;M46;13-MV;6
2020;M46;14-SN;8
2020;M46;15-ST;2
2020;M47;05-NW;1
2020;M47;13-MV;1
2020;M47;14-SN;2
2020;M47;15-ST;3
2020;M48;05-NW;2
2020;M48;09-BY;1
2020;M48;11-BE;3
2020;M48;12-BB;3
2020;M48;13-MV;2
2020;M48;14-SN;11
2020;M48;15-ST;1
2020;M50;12-BB;1
2020;M50;13-MV;1
2020;M51;08-BW;1
2020;M51;09-BY;1
2020;M51;13-MV;1
2020;M51;14-SN;2
2020;M53;14-SN;1
2020;M54;11-BE;1
2020;M54;12-BB;2
2020;M54;14-SN;2
2020;M54;15-ST;2
2020;M54;16-TH;2
2020;M56;13-MV;1
2020;M60;05-NW;6
2020;M60;09-BY;3
2020;M60;12-BB;2
2020;M60;13-MV;1
2020;M60;14-SN;2
2020;M62;04-HB;1
2020;M62;05-NW;1
2020;M62;06-HE;1
2020;M62;08-BW;1
2020;M62;09-BY;6
2020;M62;11-BE;4
2020;M62;12-BB;4
2020;M62;13-MV;1
2020;M62;14-SN;11
2020;M62;15-ST;1
2020;M62;16-TH;1
2020;M67;15-ST;1
2020;M68;11-BE;1
2020;M70;16-TH;1
2020;M71;09-BY;1
2020;M72;05-NW;1
2020;M72;09-BY;9
2020;M72;11-BE;6
2020;M72;12-BB;3
2020;M72;14-SN;1
2020;M72;15-ST;1
2020;M76;14-SN;1
2020;M79;05-NW;1
2020;M79;09-BY;1
2020;M79;11-BE;3
2020;M79;12-BB;1
2020;M79;14-SN;6
2020;M80;02-HH;1
2020;M80;11-BE;8
2020;M80;12-BB;3
2020;M80;13-MV;1
2020;M80;14-SN;9
2020;M80;15-ST;5
2020;M81;05-NW;1
2020;M81;08-BW;2
2020;M81;11-BE;2
2020;M81;12-BB;8
2020;M81;13-MV;6
2020;M81;14-SN;19
2020;M81;15-ST;7
2020;M81;16-TH;2
2020;M82;14-SN;1
2020;M84;05-NW;1
2020;M84;07-RP;2
2020;M84;09-BY;1
2020;M84;11-BE;3
2020;M84;12-BB;4
2020;M84;13-MV;4
2020;M84;14-SN;8
2020;M84;15-ST;2
2020;M84;16-TH;1
2020;M85;05-NW;1
2020;M85;11-BE;1
2020;M86;05-NW;3
2020;M86;08-BW;4
2020;M86;09-BY;6
2020;M86;11-BE;1
2020;M86;12-BB;3
2020;M86;13-MV;1
2020;M86;14-SN;2
2020;M87;16-TH;1
2020;M89;05-NW;1
2020;M89;08-BW;2
2020;M89;09-BY;1
2020;M89;11-BE;2
2020;M89;12-BB;3
2020;M89;14-SN;5
2020;M89;15-ST;3
2020;M89;16-TH;2
2020;M90;12-BB;1
2020;M90;13-MV;1
2020;M90;14-SN;2
2020;M90;15-ST;3
2020;M90;16-TH;1
2020;M95;07-RP;1
2020;M96;15-ST;1
2020;N00;05-NW;1
2020;N00;11-BE;1
2020;N00;12-BB;1
2020;N02;09-BY;3
2020;N02;11-BE;7
2020;N02;12-BB;2
2020;N02;13-MV;1
2020;N02;16-TH;6
2020;N03;09-BY;1
2020;N03;14-SN;2
2020;N04;05-NW;1
2020;N04;09-BY;2
2020;N04;11-BE;2
2020;N04;13-MV;2
2020;N04;14-SN;3
2020;N04;16-TH;1
2020;N05;05-NW;2
2020;N05;08-BW;6
2020;N05;09-BY;1
2020;N05;10-SL;1
2020;N08;09-BY;4
2020;N08;12-BB;3
2020;N08;13-MV;3
2020;N08;14-SN;2
2020;N08;15-ST;1
2020;N10;09-BY;1
2020;N10;11-BE;1
2020;N10;12-BB;1
2020;N10;13-MV;1
2020;N10;14-SN;5
2020;N10;15-ST;1
2020;N11;05-NW;2
2020;N11;12-BB;1
2020;N12;05-NW;3
2020;N12;08-BW;2
2020;N12;09-BY;1
2020;N12;11-BE;2
2020;N12;12-BB;1
2020;N13;05-NW;9
2020;N13;06-HE;1
2020;N13;07-RP;2
2020;N13;08-BW;13
2020;N13;09-BY;19
2020;N13;10-SL;2
2020;N13;11-BE;41
2020;N13;12-BB;31
2020;N13;13-MV;19
2020;N13;14-SN;46
2020;N13;15-ST;26
2020;N13;16-TH;4
2020;N14;08-BW;1
2020;N14;09-BY;1
2020;N15;01-SH;1
2020;N15;05-NW;1
2020;N15;11-BE;2
2020;N15;12-BB;2
2020;N15;13-MV;2
2020;N16;11-BE;1
2020;N16;12-BB;2
2020;N17;01-SH;22
2020;N17;04-HB;3
2020;N17;05-NW;87
2020;N17;06-HE;15
2020;N17;07-RP;10
2020;N17;08-BW;14
2020;N17;09-BY;511
2020;N17;10-SL;4
2020;N17;11-BE;466
2020;N17;12-BB;334
2020;N17;13-MV;238
2020;N17;14-SN;518
2020;N17;15-ST;294
2020;N17;16-TH;124
2020;N18;01-SH;7
2020;N18;02-HH;1
2020;N18;04-HB;7
2020;N18;05-NW;72
2020;N18;06-HE;2
2020;N18;07-RP;6
2020;N18;08-BW;28
2020;N18;09-BY;147
2020;N18;10-SL;17
2020;N18;11-BE;247
2020;N18;12-BB;392
2020;N18;13-MV;252
2020;N18;14-SN;775
2020;N18;15-ST;420
2020;N18;16-TH;130
2020;N19;01-SH;3
2020;N19;02-HH;7
2020;N19;04-HB;1
2020;N19;05-NW;29
2020;N19;06-HE;1
2020;N19;07-RP;13
2020;N19;08-BW;31
2020;N19;09-BY;298
2020;N19;11-BE;73
2020;N19;12-BB;62
2020;N19;13-MV;46
2020;N19;14-SN;115
2020;N19;15-ST;53
2020;N19;16-TH;17
2020;N20;09-BY;1
2020;N20;11-BE;2
2020;N20;13-MV;2
2020;N20;14-SN;1
2020;N20;15-ST;1
2020;N21;14-SN;1
2020;N25;11-BE;1
2020;N25;12-BB;1
2020;N25;13-MV;2
2020;N25;14-SN;1
2020;N26;01-SH;2
2020;N26;05-NW;1
2020;N26;09-BY;3
2020;N26;11-BE;1
2020;N26;12-BB;1
2020;N26;14-SN;3
2020;N26;16-TH;1
2020;N27;05-NW;2
2020;N27;16-TH;1
2020;N28;01-SH;2
2020;N28;05-NW;1
2020;N28;07-RP;3
2020;N28;08-BW;5
2020;N28;09-BY;4
2020;N28;12-BB;3
2020;N28;14-SN;6
2020;N28;15-ST;1
2020;N28;16-TH;1
2020;N30;01-SH;1
2020;N30;08-BW;1
2020;N30;11-BE;4
2020;N30;12-BB;5
2020;N30;13-MV;1
2020;N30;14-SN;9
2020;N30;15-ST;2
2020;N30;16-TH;3
2020;N31;12-BB;1
2020;N31;13-MV;1
2020;N31;14-SN;1
2020;N32;04-HB;1
2020;N32;05-NW;5
2020;N32;07-RP;2
2020;N32;08-BW;2
2020;N32;09-BY;4
2020;N32;10-SL;1
2020;N32;11-BE;5
2020;N32;12-BB;1
2020;N32;13-MV;3
2020;N32;14-SN;1
2020;N32;16-TH;1
2020;N33;14-SN;1
2020;N39;01-SH;3
2020;N39;02-HH;6
2020;N39;04-HB;3
2020;N39;05-NW;63
2020;N39;07-RP;2
2020;N39;08-BW;58
2020;N39;09-BY;80
2020;N39;10-SL;7
2020;N39;11-BE;48
2020;N39;12-BB;43
2020;N39;13-MV;33
2020;N39;14-SN;59
2020;N39;15-ST;28
2020;N39;16-TH;9
2020;N40;01-SH;1
2020;N40;02-HH;1
2020;N40;05-NW;1
2020;N40;08-BW;3
2020;N40;09-BY;1
2020;N40;11-BE;8
2020;N40;12-BB;4
2020;N40;13-MV;6
2020;N40;14-SN;15
2020;N40;15-ST;12
2020;N40;16-TH;1
2020;N41;08-BW;1
2020;N41;16-TH;1
2020;N42;05-NW;1
2020;N42;08-BW;2
2020;N45;08-BW;1
2020;N49;05-NW;3
2020;N49;08-BW;4
2020;N49;09-BY;2
2020;N49;11-BE;1
2020;N49;14-SN;2
2020;N49;15-ST;1
2020;N70;09-BY;1
2020;N70;12-BB;1
2020;N71;11-BE;1
2020;N73;11-BE;1
2020;N76;05-NW;2
2020;N76;12-BB;1
2020;N80;14-SN;1
2020;N80;15-ST;1
2020;N81;11-BE;1
2020;N82;05-NW;1
2020;N82;12-BB;2
2020;N82;14-SN;6
2020;N82;15-ST;2
2020;N83;07-RP;1
2020;N85;05-NW;1
2020;N90;01-SH;1
2020;N90;07-RP;1
2020;N92;13-MV;2
2020;N92;14-SN;1
2020;N93;11-BE;1
2020;N93;12-BB;2
2020;N93;13-MV;1
2020;N95;11-BE;1
2020;N95;14-SN;2
2020;N99;09-BY;7
2020;N99;11-BE;1
2020;N99;12-BB;2
2020;N99;13-MV;2
2020;N99;16-TH;1
2020;O07;13-MV;1
2020;O08;15-ST;2
2020;O10;14-SN;1
2020;O61;15-ST;1
2020;O74;12-BB;1
2020;O91;11-BE;1
2020;O96;14-SN;2
2020;P11;12-BB;1
2020;P20;09-BY;4
2020;P28;11-BE;1
2020;P28;15-ST;1
2020;P57;05-NW;2
2020;P57;08-BW;1
2020;P57;09-BY;1
2020;P57;12-BB;1
2020;P78;11-BE;1
2020;P78;12-BB;1
2020;P91;11-BE;1
2020;P91;12-BB;1
2020;P91;13-MV;4
2020;P91;14-SN;8
2020;P96;09-BY;2
2020;Q03;15-ST;1
2020;Q20;05-NW;1
2020;Q21;05-NW;1
2020;Q21;08-BW;1
2020;Q21;13-MV;1
2020;Q21;14-SN;1
2020;Q21;15-ST;1
2020;Q23;11-BE;1
2020;Q25;15-ST;1
2020;Q27;12-BB;1
2020;Q28;05-NW;1
2020;Q28;11-BE;1
2020;Q32;15-ST;1
2020;Q33;08-BW;1
2020;Q39;05-NW;1
2020;Q39;13-MV;1
2020;Q39;15-ST;1
2020;Q42;13-MV;1
2020;Q43;13-MV;1
2020;Q44;09-BY;1
2020;Q44;14-SN;1
2020;Q60;05-NW;1
2020;Q60;08-BW;2
2020;Q60;13-MV;1
2020;Q61;02-HH;1
2020;Q61;05-NW;1
2020;Q61;08-BW;1
2020;Q61;11-BE;1
2020;Q61;12-BB;1
2020;Q61;13-MV;2
2020;Q61;14-SN;3
2020;Q62;14-SN;1
2020;Q63;08-BW;1
2020;Q66;14-SN;1
2020;Q70;13-MV;1
2020;Q76;15-ST;1
2020;Q82;08-BW;1
2020;Q82;13-MV;2
2020;Q82;14-SN;1
2020;Q85;01-SH;3
2020;Q85;11-BE;2
2020;Q85;14-SN;2
2020;Q85;15-ST;2
2020;Q86;11-BE;1
2020;Q87;11-BE;1
2020;Q87;13-MV;1
2020;Q89;05-NW;1
2020;Q89;08-BW;6
2020;Q89;10-SL;1
2020;Q90;05-NW;3
2020;Q90;08-BW;1
2020;Q90;12-BB;1
2020;Q90;14-SN;1
2020;Q90;15-ST;1
2020;R#9;13-MV;1
2020;R00;05-NW;1
2020;R00;08-BW;1
2020;R00;09-BY;10
2020;R00;11-BE;12
2020;R00;12-BB;1
2020;R00;13-MV;7
2020;R00;14-SN;6
2020;R00;15-ST;2
2020;R00;16-TH;1
2020;R02;09-BY;11
2020;R02;11-BE;6
2020;R02;12-BB;1
2020;R02;13-MV;4
2020;R02;14-SN;4
2020;R02;15-ST;6
2020;R03;12-BB;1
2020;R04;01-SH;1
2020;R04;02-HH;1
2020;R04;05-NW;3
2020;R04;09-BY;29
2020;R04;11-BE;28
2020;R04;12-BB;29
2020;R04;13-MV;20
2020;R04;14-SN;27
2020;R04;15-ST;13
2020;R04;16-TH;8
2020;R06;05-NW;4
2020;R06;06-HE;1
2020;R06;07-RP;3
2020;R06;09-BY;24
2020;R06;11-BE;33
2020;R06;12-BB;4
2020;R06;13-MV;10
2020;R06;14-SN;13
2020;R06;15-ST;6
2020;R06;16-TH;10
2020;R07;12-BB;1
2020;R09;05-NW;8
2020;R09;06-HE;13
2020;R09;07-RP;29
2020;R09;09-BY;87
2020;R09;11-BE;169
2020;R09;12-BB;85
2020;R09;13-MV;30
2020;R09;14-SN;66
2020;R09;15-ST;85
2020;R09;16-TH;44
2020;R10;09-BY;9
2020;R10;11-BE;3
2020;R10;12-BB;5
2020;R10;14-SN;1
2020;R10;15-ST;4
2020;R10;16-TH;3
2020;R11;05-NW;1
2020;R11;09-BY;11
2020;R11;11-BE;7
2020;R11;12-BB;9
2020;R11;13-MV;3
2020;R11;14-SN;13
2020;R11;15-ST;2
2020;R11;16-TH;1
2020;R13;07-RP;1
2020;R13;09-BY;114
2020;R13;11-BE;76
2020;R13;12-BB;35
2020;R13;13-MV;20
2020;R13;14-SN;43
2020;R13;15-ST;8
2020;R13;16-TH;6
2020;R15;11-BE;1
2020;R15;14-SN;3
2020;R16;13-MV;2
2020;R16;14-SN;3
2020;R16;16-TH;1
2020;R17;06-HE;1
2020;R17;09-BY;5
2020;R17;11-BE;10
2020;R17;12-BB;8
2020;R17;13-MV;2
2020;R17;14-SN;15
2020;R17;15-ST;8
2020;R17;16-TH;3
2020;R18;05-NW;2
2020;R18;07-RP;1
2020;R18;09-BY;31
2020;R18;11-BE;35
2020;R18;12-BB;34
2020;R18;13-MV;25
2020;R18;14-SN;72
2020;R18;15-ST;22
2020;R18;16-TH;16
2020;R19;09-BY;4
2020;R19;13-MV;5
2020;R19;14-SN;3
2020;R19;16-TH;1
2020;R22;13-MV;1
2020;R25;13-MV;2
2020;R25;15-ST;1
2020;R26;01-SH;1
2020;R26;09-BY;14
2020;R26;11-BE;34
2020;R26;12-BB;18
2020;R26;13-MV;13
2020;R26;14-SN;48
2020;R26;15-ST;9
2020;R26;16-TH;8
2020;R27;11-BE;1
2020;R27;13-MV;1
2020;R29;09-BY;2
2020;R29;11-BE;4
2020;R29;13-MV;6
2020;R29;14-SN;13
2020;R29;15-ST;2
2020;R29;16-TH;5
2020;R31;07-RP;2
2020;R31;09-BY;1
2020;R31;11-BE;4
2020;R31;12-BB;5
2020;R31;13-MV;2
2020;R31;14-SN;13
2020;R31;15-ST;1
2020;R32;11-BE;1
2020;R32;12-BB;1
2020;R32;14-SN;2
2020;R32;15-ST;4
2020;R33;09-BY;2
2020;R33;13-MV;2
2020;R33;14-SN;5
2020;R33;15-ST;2
2020;R33;16-TH;2
2020;R34;09-BY;2
2020;R34;11-BE;2
2020;R34;12-BB;3
2020;R34;14-SN;1
2020;R39;09-BY;4
2020;R39;11-BE;8
2020;R39;12-BB;6
2020;R39;13-MV;2
2020;R39;14-SN;7
2020;R39;16-TH;1
2020;R40;05-NW;1
2020;R40;06-HE;1
2020;R40;09-BY;7
2020;R40;11-BE;30
2020;R40;12-BB;6
2020;R40;13-MV;4
2020;R40;14-SN;17
2020;R41;14-SN;1
2020;R42;11-BE;1
2020;R42;12-BB;1
2020;R42;13-MV;2
2020;R42;14-SN;5
2020;R44;11-BE;1
2020;R44;13-MV;1
2020;R44;16-TH;1
2020;R45;13-MV;1
2020;R45;14-SN;6
2020;R45;15-ST;2
2020;R45;16-TH;3
2020;R47;11-BE;4
2020;R47;12-BB;1
2020;R47;13-MV;3
2020;R47;14-SN;3
2020;R47;15-ST;2
2020;R47;16-TH;1
2020;R48;15-ST;1
2020;R50;05-NW;1
2020;R50;09-BY;1
2020;R50;11-BE;2
2020;R50;12-BB;5
2020;R50;13-MV;2
2020;R50;14-SN;7
2020;R50;15-ST;2
2020;R50;16-TH;1
2020;R51;14-SN;1
2020;R52;07-RP;1
2020;R52;09-BY;1
2020;R52;11-BE;88
2020;R52;12-BB;15
2020;R52;13-MV;16
2020;R52;14-SN;26
2020;R52;15-ST;6
2020;R52;16-TH;3
2020;R53;01-SH;1
2020;R53;04-HB;1
2020;R53;05-NW;1
2020;R53;07-RP;2
2020;R53;08-BW;2
2020;R53;09-BY;11
2020;R53;11-BE;44
2020;R53;12-BB;6
2020;R53;13-MV;8
2020;R53;14-SN;28
2020;R53;15-ST;9
2020;R53;16-TH;8
2020;R54;01-SH;2
2020;R54;04-HB;1
2020;R54;05-NW;12
2020;R54;08-BW;9
2020;R54;09-BY;49
2020;R54;11-BE;36
2020;R54;12-BB;19
2020;R54;13-MV;19
2020;R54;14-SN;61
2020;R54;15-ST;29
2020;R54;16-TH;22
2020;R55;02-HH;2
2020;R55;05-NW;2
2020;R55;09-BY;2
2020;R55;11-BE;3
2020;R55;13-MV;1
2020;R55;14-SN;4
2020;R55;15-ST;1
2020;R55;16-TH;1
2020;R56;09-BY;12
2020;R56;11-BE;7
2020;R56;12-BB;5
2020;R56;13-MV;1
2020;R56;14-SN;2
2020;R56;15-ST;1
2020;R57;01-SH;28
2020;R57;02-HH;1
2020;R57;04-HB;2
2020;R57;05-NW;56
2020;R57;06-HE;14
2020;R57;07-RP;8
2020;R57;08-BW;2
2020;R57;09-BY;680
2020;R57;11-BE;431
2020;R57;12-BB;315
2020;R57;13-MV;197
2020;R57;14-SN;448
2020;R57;15-ST;211
2020;R57;16-TH;120
2020;R58;05-NW;4
2020;R58;06-HE;2
2020;R58;07-RP;2
2020;R58;09-BY;99
2020;R58;10-SL;1
2020;R58;11-BE;27
2020;R58;12-BB;10
2020;R58;13-MV;10
2020;R58;14-SN;18
2020;R58;15-ST;13
2020;R58;16-TH;7
2020;R59;09-BY;2
2020;R59;11-BE;2
2020;R59;12-BB;3
2020;R59;14-SN;2
2020;R60;06-HE;1
2020;R60;07-RP;1
2020;R60;09-BY;4
2020;R60;11-BE;3
2020;R60;12-BB;5
2020;R60;13-MV;1
2020;R60;14-SN;4
2020;R60;15-ST;3
2020;R60;16-TH;1
2020;R62;12-BB;1
2020;R63;07-RP;1
2020;R63;08-BW;1
2020;R63;09-BY;14
2020;R63;11-BE;12
2020;R63;12-BB;3
2020;R63;13-MV;12
2020;R63;14-SN;16
2020;R63;15-ST;8
2020;R63;16-TH;6
2020;R64;01-SH;3
2020;R64;05-NW;5
2020;R64;06-HE;8
2020;R64;07-RP;18
2020;R64;08-BW;2
2020;R64;09-BY;889
2020;R64;11-BE;513
2020;R64;12-BB;278
2020;R64;13-MV;123
2020;R64;14-SN;356
2020;R64;15-ST;176
2020;R64;16-TH;59
2020;R65;01-SH;1
2020;R65;05-NW;13
2020;R65;09-BY;8
2020;R65;11-BE;40
2020;R65;12-BB;35
2020;R65;13-MV;12
2020;R65;14-SN;38
2020;R65;15-ST;25
2020;R65;16-TH;14
2020;R68;01-SH;5
2020;R68;05-NW;20
2020;R68;06-HE;30
2020;R68;07-RP;43
2020;R68;08-BW;3
2020;R68;09-BY;175
2020;R68;10-SL;1
2020;R68;11-BE;947
2020;R68;12-BB;416
2020;R68;13-MV;161
2020;R68;14-SN;404
2020;R68;15-ST;205
2020;R68;16-TH;121
2020;R69;05-NW;21
2020;R69;07-RP;1
2020;R69;09-BY;52
2020;R69;13-MV;3
2020;R69;14-SN;3
2020;R69;15-ST;1
2020;R72;11-BE;1
2020;R73;01-SH;1
2020;R73;12-BB;1
2020;R73;14-SN;3
2020;R73;15-ST;1
2020;R78;11-BE;2
2020;R79;11-BE;1
2020;R79;14-SN;1
2020;R81;14-SN;1
2020;R83;14-SN;1
2020;R84;12-BB;1
2020;R85;15-ST;1
2020;R86;11-BE;1
2020;R86;15-ST;1
2020;R87;14-SN;1
2020;R89;09-BY;1
2020;R89;14-SN;1
2020;R90;09-BY;3
2020;R90;11-BE;1
2020;R90;12-BB;1
2020;R90;14-SN;2
2020;R91;07-RP;1
2020;R91;09-BY;2
2020;R91;11-BE;3
2020;R91;12-BB;2
2020;R91;15-ST;2
2020;R91;16-TH;1
2020;R94;07-RP;1
2020;R94;09-BY;1
2020;R94;11-BE;1
2020;R94;14-SN;4
2020;R94;16-TH;2
2020;R95;12-BB;1
2020;R96;01-SH;8
2020;R96;05-NW;7
2020;R96;09-BY;18
2020;R96;11-BE;8
2020;R96;12-BB;11
2020;R96;13-MV;7
2020;R96;14-SN;15
2020;R96;15-ST;12
2020;R96;16-TH;5
2020;R98;01-SH;1
2020;R98;02-HH;17
2020;R98;04-HB;3
2020;R98;05-NW;97
2020;R98;09-BY;2
2020;R98;10-SL;2
2020;R98;11-BE;2
2020;R98;12-BB;13
2020;R98;13-MV;9
2020;R98;14-SN;8
2020;R98;15-ST;4
2020;R98;16-TH;2
2020;R99;01-SH;2043
2020;R99;02-HH;65
2020;R99;04-HB;18
2020;R99;05-NW;1138
2020;R99;06-HE;87
2020;R99;07-RP;4
2020;R99;08-BW;29
2020;R99;09-BY;331
2020;R99;10-SL;176
2020;R99;11-BE;94
2020;R99;12-BB;238
2020;R99;13-MV;321
2020;R99;14-SN;157
2020;R99;15-ST;40
2020;R99;16-TH;5
2020;S00;05-NW;2
2020;S00;09-BY;1
2020;S00;12-BB;3
2020;S00;14-SN;7
2020;S00;15-ST;6
2020;S00;16-TH;1
2020;S01;02-HH;2
2020;S01;05-NW;7
2020;S01;11-BE;2
2020;S01;12-BB;5
2020;S01;13-MV;1
2020;S01;14-SN;3
2020;S01;15-ST;5
2020;S01;16-TH;1
2020;S02;05-NW;1
2020;S02;09-BY;2
2020;S02;10-SL;1
2020;S02;11-BE;3
2020;S02;12-BB;2
2020;S02;13-MV;6
2020;S02;14-SN;5
2020;S02;15-ST;1
2020;S02;16-TH;2
2020;S06;01-SH;2
2020;S06;02-HH;8
2020;S06;03-NI;1
2020;S06;04-HB;4
2020;S06;05-NW;82
2020;S06;07-RP;1
2020;S06;09-BY;41
2020;S06;10-SL;11
2020;S06;11-BE;22
2020;S06;12-BB;15
2020;S06;13-MV;23
2020;S06;14-SN;53
2020;S06;15-ST;21
2020;S06;16-TH;10
2020;S09;02-HH;5
2020;S09;05-NW;11
2020;S09;09-BY;2
2020;S09;10-SL;1
2020;S09;12-BB;3
2020;S09;14-SN;6
2020;S09;15-ST;4
2020;S10;09-BY;1
2020;S11;14-SN;1
2020;S12;02-HH;1
2020;S12;04-HB;1
2020;S12;05-NW;7
2020;S12;10-SL;1
2020;S12;11-BE;3
2020;S12;12-BB;5
2020;S12;13-MV;1
2020;S12;14-SN;2
2020;S13;14-SN;2
2020;S14;12-BB;1
2020;S14;13-MV;1
2020;S14;14-SN;2
2020;S15;11-BE;1
2020;S15;13-MV;1
2020;S18;14-SN;2
2020;S19;05-NW;1
2020;S20;09-BY;1
2020;S20;13-MV;1
2020;S20;14-SN;1
2020;S21;09-BY;1
2020;S22;02-HH;2
2020;S22;05-NW;9
2020;S22;09-BY;4
2020;S22;10-SL;1
2020;S22;11-BE;4
2020;S22;13-MV;8
2020;S22;14-SN;15
2020;S22;15-ST;7
2020;S22;16-TH;1
2020;S24;09-BY;1
2020;S24;11-BE;2
2020;S24;16-TH;1
2020;S25;02-HH;1
2020;S25;11-BE;1
2020;S26;02-HH;1
2020;S26;14-SN;1
2020;S27;04-HB;1
2020;S27;05-NW;5
2020;S27;09-BY;1
2020;S27;11-BE;2
2020;S27;13-MV;6
2020;S27;14-SN;4
2020;S27;15-ST;2
2020;S29;09-BY;1
2020;S29;14-SN;1
2020;S30;14-SN;1
2020;S30;16-TH;1
2020;S31;14-SN;1
2020;S32;02-HH;2
2020;S32;04-HB;1
2020;S32;05-NW;4
2020;S32;09-BY;3
2020;S32;10-SL;1
2020;S32;11-BE;2
2020;S32;12-BB;3
2020;S32;13-MV;2
2020;S32;14-SN;17
2020;S32;15-ST;11
2020;S32;16-TH;1
2020;S34;13-MV;1
2020;S35;09-BY;1
2020;S35;14-SN;1
2020;S35;16-TH;1
2020;S36;04-HB;1
2020;S36;05-NW;6
2020;S36;07-RP;1
2020;S36;09-BY;4
2020;S36;11-BE;3
2020;S36;12-BB;3
2020;S36;13-MV;3
2020;S36;14-SN;3
2020;S37;11-BE;2
2020;S37;13-MV;1
2020;S37;14-SN;2
2020;S37;16-TH;1
2020;S40;14-SN;1
2020;S40;15-ST;1
2020;S41;11-BE;1
2020;S42;02-HH;1
2020;S42;05-NW;5
2020;S42;09-BY;1
2020;S42;11-BE;3
2020;S42;12-BB;2
2020;S42;13-MV;3
2020;S42;14-SN;8
2020;S42;15-ST;9
2020;S42;16-TH;2
2020;S43;14-SN;1
2020;S43;15-ST;1
2020;S43;16-TH;1
2020;S44;13-MV;1
2020;S44;14-SN;2
2020;S45;13-MV;1
2020;S50;15-ST;1
2020;S52;14-SN;2
2020;S52;15-ST;2
2020;S61;13-MV;1
2020;S61;14-SN;1
2020;S68;15-ST;1
2020;S70;05-NW;1
2020;S70;09-BY;1
2020;S70;15-ST;1
2020;S71;15-ST;1
2020;S72;02-HH;14
2020;S72;04-HB;3
2020;S72;05-NW;47
2020;S72;07-RP;1
2020;S72;09-BY;22
2020;S72;10-SL;5
2020;S72;11-BE;22
2020;S72;12-BB;37
2020;S72;13-MV;19
2020;S72;14-SN;71
2020;S72;15-ST;34
2020;S72;16-TH;18
2020;S73;11-BE;1
2020;S73;13-MV;1
2020;S78;15-ST;2
2020;S80;14-SN;2
2020;S81;11-BE;1
2020;S82;02-HH;1
2020;S82;05-NW;1
2020;S82;09-BY;2
2020;S82;11-BE;1
2020;S82;12-BB;1
2020;S82;13-MV;1
2020;S82;14-SN;7
2020;S82;15-ST;2
2020;S82;16-TH;1
2020;S89;10-SL;1
2020;S89;15-ST;3
2020;S91;16-TH;1
2020;S96;13-MV;1
2020;T00;09-BY;1
2020;T00;12-BB;1
2020;T00;14-SN;1
2020;T01;05-NW;1
2020;T01;09-BY;1
2020;T01;12-BB;1
2020;T01;14-SN;1
2020;T04;11-BE;1
2020;T05;02-HH;1
2020;T06;05-NW;2
2020;T06;09-BY;1
